callsign,freq_mhz,city,state,class,erp_kw,lat,lon,facility_id
WAGP,88.700000,Beaufort,SC,,100.0,32.357528,-80.919778,12534
WAVF,101.700000,Myrtle Beach,SC,,100.0,32.817778,-79.835556,24776
WAYA-FM,100.900000,Charleston,SC,,13.0,33.073806,-80.198389,25374
WBHC-FM,92.100000,Hampton,SC,,6.0,32.843889,-81.125556,25915
WCCP-FM,105.500000,Clemson,SC,,20.0,34.636972,-82.70825,24481
WCFJ,92.100000,Johnston,SC,,15.0,34.081944,-81.126667,17765
WCOO,105.500000,Charleston,SC,,28.0,32.798889,-79.897222,50729
WDOG-FM,93.500000,Allendale,SC,,6.0,33.022778,-81.332778,24620
WEPR,90.100000,Columbia,SC,,84.0,34.941389,-82.410556,60926
WEZV,105.900000,N. Myrtle Beach,SC,,17.0,33.854444,-78.716667,49986
WFBT,106.700000,Awendaw,SC,,5.3,34.084278,-77.888361,34006
WFGA,106.700000,Hilton Head,SC,,2.8,41.423333,-84.86,85520
WFXH-FM,106.100000,Hilton Head Island,SC,,25.0,32.226667,-80.848056,48367
WGFG,105.300000,Orangeburg,SC,,12.5,33.443056,-80.804444,6485
WGFJ,105.100000,Laurens,SC,,3.6,34.204444,-81.910278,84438
WGHJ,105.300000,Florence,SC,,11.0,34.283611,-78.8025,78329
WGOG,101.700000,Walhalla,SC,,6.0,34.859167,-83.058333,2462
WGSP-FM,102.300000,Pageland,SC,,2.55,34.899167,-80.429444,57452
WGTK-FM,94.500000,Greenville,SC,,100.0,34.941389,-82.411389,73296
WHMC-FM,90.100000,Columbia,SC,,63.0,33.949444,-79.108611,60998
WHQA,103.100000,Anderson,SC,,6.0,34.425278,-82.540556,21830
WHZT,98.100000,Greenville,SC,,100.0,34.6875,-82.986944,5971
WIBZ,95.500000,Sumter,SC,,4.4,33.948889,-80.392778,55268
WIDL,92.100000,Seneca,SC,,25.0,43.615194,-83.078528,29678
WIIZ,97.900000,Barnwell,SC,,50.0,33.114444,-81.386944,15307
WJNI,106.300000,North Charleston,SC,,6.0,32.928333,-80.103611,66798
WJTB-FM,95.300000,West Columbia,SC,,6.0,33.872222,-81.106111,24376
WJWJ-FM,89.900000,Columbia,SC,,47.0,32.711667,-80.681667,61006
WKCL,91.500000,Ladson,SC,,100.0,33.006667,-80.088056,10340
WKZQ-FM,96.100000,Charleston,SC,,8.5,33.590833,-79.048611,13890
WLFW,92.700000,Johnston,SC,,1.8,33.755278,-81.845556,18656
WLGI,90.900000,Hemingway,SC,,50.0,33.719167,-79.330556,38505
WLJI,98.300000,Cayce,SC,,16.0,33.716111,-80.345556,63707
WLJK,89.100000,Columbia,SC,,10.0,33.405,-81.8375,60960
WLKU,98.900000,Mt. Pleasant,SC,,39.0,41.3275,-90.379444,8590
WLTR,91.300000,Columbia,SC,,98.0,34.118611,-80.936667,60984
WLXC,103.100000,Columbia,SC,,6.0,34.051389,-81.001944,54794
WMHK,89.700000,Columbia,SC,,100.0,34.096944,-80.764167,12410
WMKD,105.500000,Johns Island,SC,,100.0,46.396667,-84.397778,59529
WMXZ,95.900000,Bamberg,SC,,50.0,32.824167,-80.002778,6634
WMYB,92.100000,Myrtle Beach,SC,,94.0,33.590833,-79.048611,27265
WNSC-FM,88.900000,Columbia,SC,,97.9,34.839722,-81.018611,60962
WOEZ,93.700000,Columbia,SC,,11.0,32.419528,-80.475167,25206
WOMG,98.500000,Columbia,SC,,6.0,33.899583,-81.224889,37200
WORG,100.300000,Orangeburg,SC,,25.0,33.361667,-80.684722,11643
WOSF,105.300000,Gaffney,SC,,51.0,35.364167,-81.186944,23006
WPDT,105.100000,Coward,SC,,18.0,33.915,-79.838611,66643
WPUB-FM,102.700000,Camden,SC,,6.0,34.225278,-80.678889,34295
WQKI-FM,102.900000,Orangeburg,SC,,3.1,33.443056,-80.804444,6484
WQNQ,104.300000,Mount Pleasant,SC,,0.47,35.5275,-82.496944,71341
WQNS,105.100000,Florence,SC,,6.0,35.597333,-82.605722,41008
WRBK,90.300000,Chester,SC,,7.5,34.696111,-81.023056,81638
WRCM,91.900000,Columbia,SC,,30.0,35.059444,-80.670556,12400
WRHM,107.100000,Rock Hill,SC,,2.4,34.859444,-80.799722,50776
WRJA-FM,88.100000,Columbia,SC,,98.0,33.881111,-80.270556,60974
WRNN-FM,99.500000,Myrtle Beach,SC,,21.5,33.721389,-78.895556,53949
WROO,104.900000,Union,SC,,2.3,34.921111,-82.401389,25240
WROQ,101.100000,Greenville,SC,,100.0,34.6475,-82.270278,318
WRWN,107.900000,Hilton Head Island,SC,,24.0,32.226667,-80.848056,72387
WSBF-FM,88.100000,Clemson,SC,,3.0,34.678333,-82.820833,12000
WSCI,89.300000,Columbia,SC,,97.0,32.924444,-79.699444,60950
WSCZ,93.900000,St. Matthews,SC,,8.9,34.363056,-80.911111,54576
WSIM,93.700000,Sumter,SC,,2.8,34.203333,-79.864444,55269
WSPX,94.500000,Orangeburg,SC,,3.5,33.320278,-80.731111,54503
WSSB-FM,90.300000,Orangeburg,SC,,80.0,33.498611,-80.841667,60972
WSSL-FM,100.500000,Greenville,SC,,100.0,34.571667,-82.112222,59819
WTBI-FM,91.500000,Greenville,SC,,22.5,34.830833,-82.448611,64496
WTCB,106.700000,Columbia,SC,,100.0,33.781111,-80.920556,54791
WTHP,94.300000,Aiken,SC,,6.3,33.284722,-82.595833,83423
WTMZ-FM,98.900000,Isle Of Palms,SC,,50.0,33.1875,-79.558611,24201
WTUA,105.900000,St. Stephen,SC,,6.0,33.493333,-79.889167,23895
WUSC-FM,90.500000,Columbia,SC,,2.5,34.000556,-81.021944,66603
WVCO,94.900000,Myrtle Beach,SC,,11.0,33.994167,-78.771111,57036
WVSC,103.100000,Hilton Head Island,SC,,6.9,32.226722,-80.850528,49910
WVSZ,107.300000,Rock Hill,SC,,4.5,34.72,-80.095833,14911
WWBD,94.700000,Sumter,SC,,8.1,34.048889,-80.214167,29140
WWFN-FM,100.100000,Florence,SC,,3.3,33.976667,-79.808889,21745
WWKT-FM,99.300000,Kingstree,SC,,11.0,33.901944,-79.997778,15836
WYBB,98.100000,Charleston,SC,,23.0,32.798889,-79.897222,36139
WYEZ,100.700000,Georgetown,SC,,3.1,33.400833,-79.458333,23898
WZLA-FM,92.900000,Abbeville,SC,,6.0,34.186944,-82.324444,60101
WZSN,103.500000,Greenwood,SC,,25.0,34.162778,-82.194722,68852
KAOR,91.100000,Vermillion,SD,,0.12,42.783611,-96.923889,66605
KAUR,89.100000,Sioux Falls,SD,,0.68,43.526944,-96.738333,3239
KBHE-FM,89.300000,Vermillion,SD,,9.8,44.0525,-103.243889,58327
KBHU-FM,89.100000,Spearfish,SD,,0.1,44.496667,-103.870278,5472
KBRK-FM,93.700000,Brookings,SD,,100.0,44.339444,-97.154444,15261
KCGN-FM,101.500000,Milbank,SD,,98.0,45.374722,-97.038889,8060
KCSD,90.900000,"Sioux Falls,",SD,,6.0,43.574444,-96.655278,60485
KDBX,107.100000,Milbank,SD,,9.9,44.593611,-96.663889,87411
KDDX,101.100000,Rapid City,SD,,100.0,44.326389,-103.835,17689
KDLO-FM,96.900000,Sioux Falls,SD,,100.0,44.965833,-97.589444,60865
KDSD-FM,90.900000,Vermillion,SD,,70.0,45.498611,-97.676389,58324
KELO-FM,101.900000,Sioux Falls,SD,,34.0,43.751389,-96.889444,34950
KELQ,107.900000,Sioux Falls,SD,,21.0,43.965556,-96.819722,36933
KESD,88.300000,Vermillion,SD,,50.0,44.336111,-97.228056,58359
KGWD,94.500000,Sioux Falls,SD,,25.0,43.641389,-96.612778,60487
KILI,90.100000,Porcupine,SD,,100.0,43.18,-102.323611,36443
KINI,96.100000,St. Francis,SD,,90.0,43.130556,-100.900556,66334
KIQK,104.100000,Deadwood,SD,,100.0,44.021944,-103.259167,67310
KIXX,96.100000,Sioux Falls,SD,,97.0,45.175278,-96.9875,60861
KJAM-FM,103.100000,Madison,SD,,33.0,43.985556,-97.128333,39578
KKQQ,102.300000,Sioux Falls,SD,,25.0,44.250278,-96.956111,9663
KKSD,104.300000,Sioux Falls,SD,,96.2,45.175,-96.987222,63598
KKYA,93.100000,Sioux Falls,SD,,100.0,42.730278,-97.403611,60863
KLND,89.500000,Mclaughlin,SD,,100.0,45.748333,-100.808333,59762
KLXS-FM,95.300000,Sioux Falls,SD,,100.0,44.311667,-100.3525,60860
KMIT,105.900000,Mitchell,SD,,100.0,43.737778,-98.244167,43239
KOLY-FM,99.500000,Mobridge,SD,,100.0,45.535278,-100.345833,43329
KORN-FM,92.100000,Pierre,SD,,100.0,43.703333,-97.997222,15267
KPGT,89.100000,Watertown,SD,,0.0,44.899167,-97.105,93041
KPSD-FM,97.100000,Vermillion,SD,,100.0,45.053889,-102.263056,62385
KQDS-FM,94.900000,Fargo,SD,,100.0,46.793611,-92.1175,65660
KQRN,107.300000,Sioux Falls,SD,,100.0,43.703889,-97.999167,35503
KQSD-FM,91.900000,Vermillion,SD,,100.0,45.277222,-99.986,58325
KQSF,95.700000,Sioux Falls,SD,,25.0,43.763333,-96.8075,76903
KRRO,103.700000,Sioux Falls,SD,,38.0,43.457778,-96.670556,59814
KSDJ,90.700000,Brookings,SD,,1.0,44.316944,-96.783889,61073
KSDR-FM,92.900000,Watertown,SD,,97.0,45.175278,-96.9875,20433
KSQY,95.100000,Deadwood,SD,,100.0,44.330278,-103.836111,3041
KTSD-FM,91.100000,Vermillion,SD,,100.0,43.965278,-99.598889,58326
KTWB,92.500000,Sioux Falls,SD,,100.0,43.518611,-96.534722,41972
KUQL,98.300000,Mitchell,SD,,100.0,43.759167,-98.412222,42113
KUSD,89.700000,Vermillion,SD,,32.0,43.05,-96.786667,58426
KVHT,106.300000,Vermillion,SD,,50.0,42.9225,-97.065833,14708
KWNG,105.900000,Sioux Falls,SD,,12.0,44.537222,-92.5225,60864
KWYR-FM,93.700000,Winner,SD,,100.0,43.296111,-99.867222,42109
KXLG,99.100000,Huron,SD,,37.0,45.019444,-96.945278,15262
KYDT,103.100000,Belle Fourche,SD,,25.0,44.476389,-104.448333,78241
KZLB,92.100000,Sioux Falls,SD,,6.0,42.478889,-94.202778,60859
KZLK,106.300000,Rapid City,SD,,92.0,44.068611,-103.250556,76967
KZMX-FM,96.700000,Hot Springs,SD,,1.4,43.442778,-103.4575,46712
KZSD-FM,102.500000,Vermillion,SD,,100.0,43.435,-101.553889,59466
KZTK,103.900000,West Fargo,SD,,25.0,47.122222,-97.324722,41898
KZZI,95.900000,Sturgis,SD,,100.0,44.326389,-103.835,38630
KAKV,88.900000,Memphis,TN,,26.0,33.208333,-92.708333,91423
KBMK,88.300000,Memphis,TN,,0.0,46.827222,-100.774444,93533
KBOA-FM,105.500000,Memphis,TN,,6.0,36.330556,-90.123333,33673
KBWA,89.100000,Memphis,TN,,0.0,40.21725,-103.696167,91420
KCKT,88.500000,Jackson,TN,,0.25,31.326944,-95.473889,93122
KDXE,101.100000,Memphis,TN,,0.85,34.798889,-92.495556,49255
KEDG,106.900000,Memphis,TN,,6.0,31.307222,-92.398889,86925
KFLI,104.700000,Memphis,TN,,25.0,35.006389,-91.672222,88063
KGCN,91.700000,Memphis,TN,,0.0,33.363056,-104.636389,91494
KGGA,88.100000,Memphis,TN,,1.0,35.540833,-108.743333,94220
KHCO,90.100000,Memphis,TN,,0.0,40.451111,-106.751667,92359
KHOL,89.100000,Memphis,TN,,2.2,43.461111,-110.7525,92620
KITA,89.500000,Memphis,TN,,0.0,30.188056,-92.631944,90732
KJTW,89.900000,Jackson,TN,,0.4,46.891667,-98.712778,93119
KKLG,88.300000,Memphis,TN,,0.4,41.6925,-93.010278,92477
KKLT,89.300000,Memphis,TN,,0.001,33.393333,-93.859444,91620
KKWV,88.100000,Memphis,TN,,8.5,27.867222,-97.218611,91069
KLHK,88.300000,Memphis,TN,,0.0,32.713333,-103.090833,93053
KLJK,94.700000,Cordova,TN,,6.0,35.564444,-90.823056,52903
KLKM,88.700000,Memphis,TN,,3.3,48.013333,-114.365278,89617
KLO-FM,103.100000,Memphis,TN,,89.0,40.871111,-110.995278,88483
KLRM,90.700000,Jackson,TN,,0.0,36.091944,-92.262778,93114
KLRV,90.900000,Memphis,TN,,0.0,45.765,-108.455278,91499
KLSK,100.300000,Memphis,TN,,100.0,47.265833,-111.144167,87644
KLWC,89.100000,Memphis,TN,,0.0,42.734167,-106.333333,90985
KMLT,88.300000,Memphis,TN,,0.3,43.461944,-110.753333,92472
KNAR,89.300000,Memphis,TN,,1.0,31.699722,-100.441667,91797
KOBH,91.700000,Jackson,TN,,0.25,32.713333,-103.090833,92883
KPGF,93.700000,Memphis,TN,,3.6,39.583889,-119.798333,77800
KQEL,107.900000,Brentwood,TN,,3.0,32.886944,-105.951111,88083
KRLH,90.900000,Jackson,TN,,0.13,34.850556,-102.393889,93746
KRLR,89.100000,Memphis,TN,,0.001,30.351667,-93.396944,89623
KRQN,107.100000,Memphis,TN,,4.7,42.148889,-91.880556,89113
KSRI,90.700000,Memphis,TN,,0.0,40.615556,-103.033889,91419
KVMZ,99.100000,Memphis,TN,,4.1,33.299722,-93.233333,86171
KVXO,88.300000,Brentwood,TN,,0.14,40.616667,-105.326667,84102
KWCA,101.100000,Memphis,TN,,4.9,40.654167,-122.52,86670
KWLR,96.900000,Memphis,TN,,19.0,34.8925,-92.413889,23849
KXHT,107.100000,Memphis,TN,,2.75,35.156389,-90.096111,5213
KYAI,89.300000,Memphis,TN,,50.0,37.075,-83.820556,92949
KYTN,104.900000,Union City,TN,,6.0,36.483333,-88.952778,68612
KZLF,97.500000,Memphis,TN,,50.0,37.024167,-98.689444,85771
WAEZ,94.900000,Greeneville,TN,,100.0,36.076111,-82.691111,54601
WALV-FM,95.300000,Chattanooga,TN,,3.4,35.129167,-85.333889,66956
WANT,98.900000,Lebanon,TN,,5.0,36.206667,-86.267222,4103
WAPX-FM,91.900000,Clarksville,TN,,6.0,36.536944,-87.357222,3346
WARJ,102.500000,Memphis,TN,,0.15,37.195,-80.156389,89133
WASL,100.100000,Dyersburg,TN,,26.0,36.1,-89.486667,17509
WAYB-FM,95.700000,Spring City,TN,,6.0,35.410833,-85.131667,71148
WAYD,88.100000,Brentwood,TN,,1.0,36.960278,-86.546944,93017
WAYH,88.100000,Brentwood,TN,,3.5,34.818889,-86.738611,61509
WAYM,88.700000,Brentwood,TN,,5.0,36.047139,-86.83025,58421
WAYQ,88.300000,Brentwood,TN,,14.0,36.293333,-87.305556,83853
WBDX,102.700000,Chattanooga,TN,,0.32,34.863333,-85.393056,54445
WBFG,96.500000,Lexington,TN,,6.0,35.759167,-88.3875,85424
WBGQ,100.700000,Morristown,TN,,0.33,36.38,-83.179722,78711
WBIO,94.700000,Nashville,TN,,3.0,37.697222,-86.991111,65577
WBNT-FM,105.500000,Oneida,TN,,3.0,36.500833,-84.49,50360
WBOZ,104.900000,Murfreesboro,TN,,6.0,35.825833,-86.157778,15531
WBUZ,102.900000,Nashville,TN,,100.0,35.800278,-86.621389,74243
WBXE,93.700000,Cookeville,TN,,6.1,36.184167,-85.411111,31426
WCDZ,95.100000,Martin,TN,,21.5,36.263889,-88.6675,67055
WCLC-FM,105.100000,Jamestown,TN,,6.0,36.3125,-84.936944,30298
WCLE-FM,104.100000,Athens,TN,,2.2,35.266389,-84.839722,55099
WCMT-FM,101.300000,Martin,TN,,2.4,36.3625,-88.849167,67053
WCPI,91.300000,Mcminnville,TN,,1.6,35.661389,-85.751667,70895
WCSK,90.300000,Kingsport,TN,,0.195,36.526944,-82.586667,34914
WCVQ,107.900000,Clarksville,TN,,100.0,36.539722,-87.6625,61253
WCYQ,100.300000,Knoxville,TN,,96.0,36.198333,-84.231111,49923
WDEB-FM,103.900000,Jamestown,TN,,3.4,36.425278,-84.942222,4135
WDEF-FM,92.300000,Chattanooga,TN,,97.0,35.135,-85.323611,57827
WDNX,89.100000,Savannah,TN,,52.0,35.206389,-88.058889,57955
WDOD-FM,96.500000,Chattanooga,TN,,100.0,35.161389,-85.318056,71351
WDVX,89.900000,Knoxville,TN,,0.1998,36.198056,-84.230833,14724
WECO-FM,101.300000,Wartburg,TN,,1.65,36.187222,-84.627222,43775
WECV,89.100000,Nashville,TN,,22.0,36.141111,-86.756389,67633
WEIO,100.900000,Huntingdon,TN,,25.0,35.951389,-88.463056,42368
WEJT,105.100000,Nashville,TN,,13.0,39.593889,-88.845833,65570
WETS-FM,89.500000,Johnson City,TN,,66.0,36.433889,-82.135556,18253
WEVL,89.900000,Memphis,TN,,4.8,35.143611,-89.806111,61272
WEYE,104.300000,Rogersville,TN,,4.1,36.534722,-82.797778,73872
WFFH,94.100000,Nashville,TN,,3.2,36.020556,-86.638333,68347
WFGW,106.700000,Knoxville,TN,,1.1,36.12,-83.925,76263
WFHU,91.500000,Henderson,TN,,10.5,35.461111,-88.680833,22547
WFIV-FM,105.300000,Knoxville,TN,,6.0,35.811111,-84.267222,65151
WFKX,95.700000,Jackson,TN,,6.0,35.643611,-88.773333,73392
WFMQ,91.500000,Lebanon,TN,,0.5,36.203611,-86.300278,14728
WFSK-FM,88.100000,Nashville,TN,,0.7,36.166667,-86.804722,21666
WFTZ,101.500000,Manchester,TN,,5.7,35.398056,-86.144444,52436
WFYR,97.300000,Nashville,TN,,23.5,40.772778,-89.747222,72080
WGFX,104.500000,Nashville,TN,,58.0,36.268056,-86.795833,16893
WGKX,105.900000,Memphis,TN,,100.0,35.154444,-89.822222,35009
WGLO,95.500000,Nashville,TN,,7.0,40.606389,-89.538889,68622
WGSN,90.700000,Jamestown,TN,,0.0,35.905556,-83.296667,84765
WHBQ-FM,107.500000,Memphis,TN,,3.9,35.175,-89.740556,50330
WHCB,91.500000,Bristol,TN,,1.5,36.434167,-82.134167,2460
WHHM-FM,107.700000,Henderson,TN,,50.0,35.456389,-88.626667,10766
WHNY-FM,104.700000,Paris,TN,,2.9,36.138611,-88.264444,85416
WHQQ,98.900000,Nashville,TN,,3.2,39.249722,-88.38,73997
WHRS,91.700000,Nashville,TN,,0.5,36.142778,-85.467222,66292
WIGH,88.700000,Jackson,TN,,14.0,35.721944,-88.601944,25543
WIHG,105.700000,Rockwood,TN,,2.4,35.890833,-84.866944,51113
WIJV,92.700000,Rockwood,TN,,2.65,35.867778,-84.432222,70637
WIKQ,103.100000,Greeneville,TN,,6.8,36.127778,-82.6325,15518
WIVK-FM,107.700000,Knoxville,TN,,91.0,35.811389,-83.669444,16890
WJBP,91.500000,Chattanooga,TN,,11.0,34.943611,-85.300278,10670
WJBZ-FM,96.300000,Knoxville,TN,,2.9,35.938056,-83.703056,59808
WJDT,106.500000,Morristown,TN,,0.3,36.380833,-83.179722,7950
WJJM-FM,94.300000,Lewisburg,TN,,6.0,35.450833,-86.7825,40477
WJLE-FM,101.700000,Smithville,TN,,4.4,35.925278,-85.820556,37052
WJSQ,101.700000,Athens,TN,,7.5,35.521944,-84.458056,29951
WJTT,94.300000,Chattanooga,TN,,4.7,35.125833,-85.290278,6752
WKBQ,93.500000,Covington,TN,,6.0,35.586667,-89.639167,57886
WKCS,91.100000,Knoxville,TN,,0.5,35.993611,-83.922778,22901
WKDF,103.300000,Nashville,TN,,100.0,36.035556,-86.848889,16896
WKFF,102.100000,Memphis,TN,,4.0,34.375833,-89.764444,89397
WKGF,101.300000,Memphis,TN,,6.0,33.822222,-89.927778,87534
WKHW,88.500000,Memphis,TN,,1.4,40.457222,-76.903611,91925
WKIW,88.300000,Memphis,TN,,0.0,46.441111,-90.190556,92279
WKJQ-FM,97.300000,Parsons,TN,,6.0,35.660833,-88.118056,12001
WKNO-FM,91.100000,Memphis,TN,,100.0,35.153889,-89.821944,41887
WKNP,90.100000,Memphis,TN,,18.0,35.646944,-88.833333,41885
WKOM,101.700000,Columbia,TN,,4.1,35.618056,-87.0425,41996
WKTS,90.100000,Oliver Springs,TN,,0.0,35.765833,-84.575833,91391
WKVF,94.900000,Franklin,TN,,2.9,35.154361,-89.822139,859
WKWR,90.100000,Memphis,TN,,0.25,24.568056,-81.748056,90274
WKWX,93.500000,Savannah,TN,,25.0,35.285556,-88.1675,65212
WKWY,102.700000,Lafayette,TN,,6.0,36.724167,-85.681389,78223
WKXD-FM,106.900000,Cookville,TN,,23.0,36.122389,-85.246806,31387
WKXJ,103.700000,Mc Minnville,TN,,25.0,35.125833,-85.290278,14735
WKZX-FM,93.500000,Lenoir City,TN,,2.0,35.710556,-84.179444,73210
WLCT,102.100000,Lafayette,TN,,6.0,36.535,-86.0075,29291
WLFN,105.100000,Nashville,TN,,50.0,36.090278,-87.634722,41865
WLLX,97.500000,Lawrenceburg,TN,,42.0,35.282222,-87.105,53664
WLME,102.700000,Nashville,TN,,2.25,37.795556,-86.849444,25962
WLMU,91.300000,Harrogate,TN,,3.0,36.561111,-83.655861,37551
WLNQ,104.700000,Newport,TN,,2.8,36.216667,-83.193889,73346
WLQK,95.900000,Cookeville,TN,,27.0,36.184167,-85.411111,73212
WLVU,97.100000,Nahshville,TN,,20.5,36.263778,-86.794139,26689
WLXA,98.300000,Pulaski,TN,,17.5,34.965278,-87.5,53875
WLXD,104.500000,Memphis,TN,,12.0,33.367778,-88.694167,84434
WLZK,94.100000,Paris,TN,,10.5,36.313889,-88.2925,4806
WMBJ,88.300000,Bristol,TN,,6.4,33.656944,-79.04,76588
WMCI,101.300000,Nashville,TN,,13.5,39.250278,-88.379444,65572
WMEV-FM,93.900000,Kingsport,TN,,100.0,36.901111,-81.543056,63711
WMFS-FM,92.900000,Memphis,TN,,6.0,35.172222,-89.944444,4653
WMMY,106.100000,Murfreesboro,TN,,10.5,36.331389,-81.588056,91
WMOD,96.700000,Bolivar,TN,,3.0,35.25,-88.891111,71647
WMOT,89.500000,Murfreesboro,TN,,100.0,36.085278,-86.439444,41997
WMPZ,93.500000,Chattanooga,TN,,6.0,35.125833,-85.290278,60659
WMSB,88.900000,Memphis,TN,,0.0,34.658333,-89.625556,42060
WMTS-FM,88.300000,Murfreesboro,TN,,0.68,35.848889,-86.353056,41998
WMTY-FM,98.300000,Sweetwater,TN,,6.0,35.613611,-84.459167,39378
WMXK,94.100000,Morristown,TN,,1.0,36.228333,-83.332222,48752
WMXV,101.500000,St. Joseph,TN,,2.85,34.929722,-87.528889,6709
WMXX-FM,103.100000,Jackson,TN,,42.0,35.544167,-88.788333,24099
WMYL,96.700000,Harrogate,TN,,2.8,36.0725,-84.021667,30610
WNFN,106.700000,Nashville,TN,,2.95,36.263889,-86.794167,29862
WNFZ,94.300000,Knoxville,TN,,2.95,35.966111,-84.068333,31837
WNKV,91.100000,Memphis,TN,,0.0,29.809444,-90.421389,89686
WNKX-FM,96.700000,Centerville,TN,,6.0,35.8275,-87.567222,27138
WNML-FM,99.100000,Knoxville,TN,,6.0,35.711667,-84.0225,7998
WNRX,99.300000,Johnson City,TN,,0.95,36.191417,-83.504222,18403
WNRZ,91.500000,Nashville,TN,,8.0,36.01,-87.513056,67638
WNWS-FM,101.500000,Jackson,TN,,2.2,35.649722,-88.769722,29671
WNXP,91.100000,Nashville,TN,,10.0,36.140833,-86.865556,69816
WOJG,94.700000,Bolivar,TN,,6.0,35.2775,-88.928056,31865
WOKI,98.700000,Knoxville,TN,,8.0,36.113333,-84.062222,10457
WORM-FM,101.700000,Savannah,TN,,3.0,35.24,-88.241389,24101
WOWF,102.500000,Crossville,TN,,9.0,36.021667,-84.971667,46369
WOXF,105.100000,Memphis,TN,,1.6,34.423889,-89.514167,84091
WPIA,98.500000,Nashville,TN,,6.0,40.715833,-89.463889,28317
WPLA,104.900000,Lafollette,TN,,6.0,36.227222,-84.142778,36230
WPLN-FM,90.300000,Nashville,TN,,80.0,36.035556,-86.848611,53821
WPRH,90.900000,Jackson,TN,,0.0,36.258056,-88.186389,93121
WPRT-FM,102.500000,Nashville,TN,,100.0,36.293333,-87.305556,43630
WQAK,105.700000,Union City,TN,,6.0,36.518611,-89.094722,68611
WQMT,93.900000,Spring City,TN,,16.5,35.365278,-84.756111,70782
WQOX,88.500000,Memphis,TN,,30.0,35.154722,-89.822222,41147
WQQK,92.100000,Nashville,TN,,3.5,36.297222,-86.753056,52521
WQUT,101.500000,Gray,TN,,99.0,36.268611,-82.339167,67673
WRJB,95.900000,Camden,TN,,6.0,36.057222,-88.103889,69768
WRLT,100.100000,Nashville,TN,,0.2,36.035,-86.848333,24427
WRND,94.300000,Nashville,TN,,6.0,36.641111,-87.433611,14915
WRQR-FM,105.500000,Union City,TN,,3.7,36.279167,-88.341944,71502
WRZK,95.900000,Colonial Heights,TN,,7.4,36.526667,-82.586944,47076
WSAA,93.100000,Chattanooga,TN,,3.5,35.165,-84.853611,63493
WSDC,88.500000,Sneedville,TN,,0.25,36.493333,-83.223056,90783
WSEV-FM,105.500000,Sevierville,TN,,0.53,35.703611,-83.565833,17059
WSGM,104.700000,Coalmont,TN,,1.0,35.278889,-85.733889,14730
WSHA,89.300000,Memphis,TN,,2.3,38.396389,-81.591111,90986
WSM-FM,95.500000,Nashville,TN,,100.0,36.140833,-86.865556,74065
WSMC-FM,90.500000,Collegedale,TN,,100.0,35.255556,-85.226111,61269
WTAI,88.900000,Memphis,TN,,0.0,36.413333,-89.149722,93051
WTBG,95.300000,Brownsville,TN,,5.0,35.608333,-89.244444,66659
WTFM,98.500000,Kingsport,TN,,70.0,36.431278,-82.13765,27489
WTJF-FM,94.300000,Humboldt,TN,,6.0,36.103333,-89.129167,20390
WTJK,105.300000,Humboldt,TN,,4.7,35.844722,-88.902222,6583
WTJS,93.100000,Bells,TN,,14.0,35.724444,-89.059722,24609
WTKB-FM,93.700000,Milan,TN,,15.0,35.956944,-88.695556,5299
WTML,91.500000,Nashville,TN,,1.55,35.398056,-86.144444,94201
WTMT,105.900000,Clinton,TN,,9.5,35.601111,-82.651944,72070
WTPR-FM,101.700000,Clarksville,TN,,1.8,36.410833,-87.968333,12496
WTRZ,107.300000,Mcminnville,TN,,2.0,35.665278,-85.521944,17759
WTTU,88.500000,Cookeville,TN,,2.0,36.176667,-85.505556,65217
WUCH,96.900000,Livingston,TN,,1.25,36.261667,-85.276389,57190
WUCZ,104.100000,Carthage,TN,,4.9,36.311944,-85.952222,73600
WUHT,107.700000,Knoxville,TN,,42.0,33.484444,-86.806944,6401
WUIE,105.100000,Spring City,TN,,0.85,35.255556,-85.226111,70784
WUMC,90.500000,Milligan College,TN,,0.5,36.299444,-82.291111,82695
WUOT,91.900000,Knoxville,TN,,80.0,36.005278,-83.939722,69161
WUTC,88.100000,Chattanooga,TN,,30.0,35.207222,-85.281111,69325
WUTK-FM,90.300000,Knoxville,TN,,0.0,35.9525,-83.926111,69329
WUTM,90.300000,Martin,TN,,0.175,36.339722,-88.859722,66572
WVCP,88.500000,Gallatin,TN,,1.0,36.404167,-86.450278,70470
WWCT,99.900000,Nashville,TN,,1.5,40.606389,-89.538889,27727
WWFF-FM,93.300000,Tullahoma,TN,,14.5,34.793611,-86.630833,65223
WWGM,93.900000,Selmer,TN,,6.0,35.190833,-88.589167,71358
WWGO,92.100000,Nashville,TN,,6.0,39.527778,-88.356389,72317
WWGY,99.300000,Union City,TN,,3.0,36.466389,-88.946389,71506
WWTN,99.700000,Nashville,TN,,100.0,35.8175,-86.523333,31476
WWWD,102.100000,Memphis,TN,,4.5,32.908333,-83.776944,86172
WWYN,106.900000,Jackson,TN,,100.0,35.876667,-88.790833,54947
WXCM,97.100000,Nashville,TN,,4.0,37.697222,-86.991111,73214
WXIS,103.900000,Erwin,TN,,6.0,36.138056,-82.383611,71481
WXKV,90.500000,Memphis,TN,,20.0,35.178889,-88.5625,93338
WYBK,89.700000,Chattanooga,TN,,100.0,35.171667,-85.316389,65216
WYDL,100.300000,Memphis,TN,,25.0,35.003611,-88.660833,85315
