callsign,freq_mhz,city,state,class,erp_kw,lat,lon
KNTH,1.07,Houston,TX,B,10.0,29.99272,-95.47328
KNTX,1.41,Bowie,TX,D,0.5,33.58567,-97.80725
KOKE,1.6,Pflugerville,TX,B,5.0,30.34575,-97.54639
KOLE,1.34,Port Arthur,TX,C,1.0,29.90439,-93.93628
KOLJ,1.15,Quanah,TX,D,0.53,34.31536,-99.74731
KONO,0.86,San Antonio,TX,B,5.0,29.44328,-98.41808
KOPY,1.07,Alice,TX,B,1.0,27.77781,-98.08167
KPAN,0.86,Hereford,TX,B,0.25,34.79256,-102.42964
KPET,0.69,Lamesa,TX,B,0.25,32.70761,-101.93683
KPIR,1.42,Granbury,TX,B,0.5,32.46208,-97.78892
KPLT,1.49,Paris,TX,C,1.0,33.63539,-95.55411
KPRC,0.95,Houston,TX,B,7.0,29.9155,-95.46356
KPUR,1.44,Amarillo,TX,B,5.0,35.12228,-101.80297
KPYK,1.57,Terrell,TX,D,0.27,32.75486,-96.23969
KPYN,0.9,Atlanta,TX,D,1.0,33.08292,-94.18297
KQBU,0.92,El Paso,TX,B,1.0,31.73594,-106.37386
KQQB,1.52,Stockdale,TX,D,2.5,29.19331,-97.86694
KQUE,0.98,Rosenburg-Richmond,TX,B,5.0,29.82217,-95.883
KRBA,1.34,Lufkin,TX,C,1.0,31.36492,-94.71908
KRCM,1.38,Shenandoah,TX,D,22.0,30.128,-95.95994
KRDY,1.16,San Antonio,TX,B,10.0,29.53661,-98.68669
KREH,0.9,Pecan Grove,TX,D,5.0,29.64414,-96.09636
KREW,1.4,Plainview,TX,C,1.0,34.21536,-101.72406
KRFE,0.58,Lubbock,TX,B,0.5,33.53342,-101.821
KRGE,1.29,Weslaco,TX,B,5.0,26.21036,-97.90944
KRIO,0.91,Mcallen,TX,B,5.0,26.29814,-98.2075
KRLD,1.08,Dallas,TX,A,50.0,32.89042,-96.64583
KROB,1.51,Robstown,TX,D,0.5,27.77781,-97.63222
KROD,0.6,El Paso,TX,B,5.0,31.91567,-106.39303
KROY,1.41,San Saba,TX,D,0.8,31.19072,-98.71561
KRUN,1.4,Ballinger,TX,C,1.0,31.72542,-99.96203
KRVA,1.6,Cockrell Hill,TX,B,25.0,32.73986,-96.71167
KRZI,1.66,Waco,TX,B,10.0,31.5185,-97.08833
KSAH,0.72,Universal City,TX,B,10.0,29.53106,-98.17778
KSEV,0.7,Tomball,TX,B,15.0,30.193,-95.59467
KSFA,0.86,Nacogdoches,TX,D,1.0,31.52686,-94.65828
KSHJ,1.43,Houston,TX,B,5.0,29.75606,-95.27717
KSIX,1.23,Corpus Christi,TX,C,0.72,27.78419,-97.45778
KSKY,0.66,Balch Springs,TX,B,7.2,33.04067,-96.94583
KSLR,0.63,San Antonio,TX,B,5.0,29.39161,-98.35028
KSML,1.26,Diboll,TX,D,4.5,31.36492,-94.71908
KSNY,1.45,Snyder,TX,C,1.0,32.72594,-100.94206
KSOX,1.24,Raymondville,TX,C,0.52,26.40564,-97.91472
KSST,1.23,Sulphur Springs,TX,C,1.0,33.11678,-95.58494
KSTV,1.51,Stephenville,TX,D,0.5,32.20236,-98.24867
KSVE,1.65,El Paso,TX,B,8.5,31.75372,-106.41664
KTAE,1.26,Elgin,TX,D,1.0,30.60519,-97.41722
KTAM,1.24,Bryan,TX,C,0.38,30.65047,-96.3495
KTBB,0.6,Tyler,TX,B,5.0,32.27183,-95.20661
KTCK,1.31,Dallas,TX,B,25.0,32.94483,-96.94056
KTEK,1.11,Alvin,TX,D,2.5,29.38108,-95.23772
KTEM,1.4,Temple,TX,C,0.95,31.06711,-97.39944
KTFS,0.94,Texarkana,TX,D,2.5,33.40792,-94.04603
KTKR,0.76,San Antonio,TX,B,50.0,29.44967,-98.30944
KTMR,1.13,Converse,TX,D,25.0,29.31969,-97.97667
KTNO,1.7,Richardson,TX,B,5.0,33.1215,-96.58222
KTNZ,1.36,Amarillo,TX,B,6.0,35.24256,-101.78464
KTON,1.33,Cameron,TX,D,2.4,31.11239,-97.29694
KTRH,0.74,Houston,TX,B,50.0,29.96606,-94.94242
KTSA,0.55,San Antonio,TX,B,5.0,29.49494,-98.41475
KTSM,0.69,El Paso,TX,B,10.0,31.96983,-106.35469
KTSN,1.06,Lockhart,TX,D,2.0,30.32047,-97.65
KTTU,0.95,Lubbock,TX,B,5.0,33.58231,-101.826
KTXV,0.89,Mabank,TX,D,20.0,32.28708,-95.97775
KTXW,1.12,Manor,TX,B,5.6,30.33131,-97.50722
KTXZ,1.56,West Lake Hills,TX,B,2.5,30.36075,-97.65333
KUBR,1.21,San Juan,TX,B,10.0,26.24508,-98.09056
KULP,1.39,El Campo,TX,D,0.5,29.20969,-96.26414
KUNO,1.4,Corpus Christi,TX,C,1.0,27.76031,-97.4375
KURV,0.71,Edinburg,TX,B,1.0,26.32897,-98.16
KVET,1.3,Austin,TX,B,5.0,30.37519,-97.71639
KVIV,1.34,El Paso,TX,C,1.0,31.76039,-106.43608
KVJY,0.84,Pharr,TX,B,5.0,26.31703,-98.10472
KVLF,1.24,Alpine,TX,C,1.0,30.37378,-103.66267
KVLG,1.57,La Grange,TX,D,0.25,29.883,-96.86608
KVMC,1.32,Colorado City,TX,D,1.0,32.38761,-100.89289
KVNN,1.34,Victoria,TX,C,1.0,28.83056,-97.00944
KVNS,1.7,Brownsville,TX,B,8.8,25.94953,-97.55444
KVOP,1.09,Plainview,TX,B,5.0,34.09231,-101.641
KVOZ,0.89,Del Mar Hills,TX,B,10.0,27.54947,-99.37281
KVRP,1.4,Stamford,TX,C,1.0,32.93122,-99.78369
KVTT,1.11,Mineral Wells,TX,D,50.0,33.33039,-97.73586
KVWC,1.49,Vernon,TX,C,1.0,34.15342,-99.26953
KWBC,1.55,College Station,TX,D,1.5,30.63186,-96.35803
KWBF,1.42,Lubbock,TX,D,0.5,33.61369,-101.87544
KWED,1.58,Seguin,TX,B,1.45,29.563,-98.05833
KWEL,1.07,Midland,TX,D,2.5,31.96233,-102.06903
KWFS,1.29,Wichita Falls,TX,D,5.0,33.96064,-98.562
KWHI,1.28,Brenham,TX,D,1.0,30.16828,-96.42247
KWJB,1.51,Canton,TX,D,0.5,32.54181,-95.85775
KWKC,1.34,Abilene,TX,C,1.0,32.42069,-99.73203
KWMC,1.49,Del Rio,TX,C,1.0,29.37161,-100.86564
KWMF,1.38,Pleasanton,TX,B,4.0,29.00025,-98.53086
KWRD,1.47,Henderson,TX,D,5.0,32.18211,-94.79717
KWTX,1.23,Waco,TX,C,1.0,31.5285,-97.12083
KWWJ,1.36,Baytown,TX,B,5.0,29.77467,-95.01547
KXIT,1.24,Dalhart,TX,C,1.0,36.09586,-102.51103
KXOI,0.81,Crane,TX,B,1.0,31.47764,-102.34042
KXOX,1.24,Sweetwater,TX,C,1.0,32.48789,-100.39233
KXTN,1.35,San Antonio,TX,B,5.0,29.52439,-98.61836
KXYL,1.24,Brownwood,TX,C,1.0,31.70597,-98.99617
KXYZ,1.32,Houston,TX,B,8.4,29.91578,-95.46189
KYND,1.52,Cypress,TX,D,25.0,29.88717,-96.01467
KYOK,1.14,Conroe,TX,D,5.0,30.34467,-95.45911
KYOW,0.97,Del Valle,TX,B,1.0,30.32047,-97.62389
KYST,0.92,Texas City,TX,B,5.0,29.41772,-94.93686
KYTY,0.81,Somerset,TX,B,0.25,29.31358,-98.50836
KYWW,1.53,Harlingen,TX,B,50.0,26.37619,-97.89556
KYYW,1.47,Abilene,TX,D,5.0,32.49233,-99.75231
KYZS,1.49,Tyler,TX,C,1.0,32.37519,-95.26972
KZDC,1.25,San Antonio,TX,B,25.0,29.28386,-98.47475
KZEE,1.22,Weatherford,TX,D,1.6,32.78819,-97.79281
KZHN,1.25,Paris,TX,D,0.5,33.72261,-95.54744
KZIP,1.31,Amarillo,TX,D,1.0,35.18394,-101.97019
KZNE,1.15,College Station,TX,B,1.0,30.63186,-96.35803
KZNX,1.53,Creedmoor,TX,D,10.0,30.07744,-97.63583
KZQQ,1.56,Abilene,TX,D,0.5,32.45594,-99.80008
KZZB,0.99,Beaumont,TX,B,1.0,30.14939,-94.13325
KZZN,1.49,Littlefield,TX,C,1.0,33.93814,-102.34436
WBAP,0.82,Fort Worth,TX,A,50.0,32.61069,-97.16694
WOAI,1.2,San Antonio,TX,A,50.0,29.50217,-98.12889
WTAW,1.62,College Station,TX,B,10.0,30.62103,-96.25469
KALL,0.7,North Salt Lake City,UT,B,50.0,40.89133,-111.94217
KANN,1.12,Roy,UT,B,10.0,41.05856,-112.07022
KAZZ,1.4,Parowan,UT,C,1.0,37.80608,-112.94522
KBJA,1.64,Sandy,UT,B,10.0,40.713,-111.93217
KCPX,1.49,Spanish Valley,UT,C,1.0,38.46775,-109.439
KDXU,0.89,St. George,UT,D,25.0,37.6975,-113.18178
KDYL,1.06,South Salt Lake,UT,D,10.0,40.5355,-112.078
KEYY,1.45,Provo,UT,C,1.0,40.23022,-111.68742
KHQN,1.48,Spanish Fork,UT,D,1.0,40.07494,-111.66242
KIHU,1.01,Tooele,UT,D,50.0,40.72078,-112.04217
KIXR,1.4,Provo,UT,C,1.0,40.22994,-111.68658
KJJC,1.23,Murray,UT,C,1.0,40.66578,-111.908
KKAT,0.86,Salt Lake City,UT,D,10.0,40.713,-111.93217
KLGN,1.39,Logan,UT,B,5.0,41.73436,-111.85439
KMES,1.43,Ogden,UT,B,25.0,41.04689,-112.02772
KMTI,0.65,Manti,UT,B,10.0,39.29414,-111.63769
KNEU,1.25,Roosevelt,UT,D,5.0,40.28692,-109.95958
KNIT,1.32,Salt Lake City,UT,B,0.73,40.66578,-111.908
KNRS,0.57,Salt Lake City,UT,B,5.0,40.81911,-111.933
KOAL,0.75,Price,UT,B,10.0,39.56692,-110.80128
KOGN,1.49,Ogden,UT,C,1.0,41.23967,-111.98356
KOSL,1.55,West Valley City,UT,B,10.0,40.72106,-112.04217
KOVO,0.96,Provo,UT,D,5.0,40.20606,-111.67047
KSGO,1.45,St. George,UT,C,1.0,37.03803,-113.63747
KSL,1.16,Salt Lake City,UT,A,50.0,40.77939,-112.09967
KSLL,1.08,Price,UT,D,10.0,39.56192,-110.77739
KSUB,0.59,Cedar City,UT,D,5.0,37.6975,-113.18178
KSVC,0.98,Richfield,UT,B,10.0,38.78803,-112.01242
KSVN,0.73,Ogden,UT,D,1.0,41.188,-112.08189
KTMP,1.34,Heber City,UT,C,1.0,40.50142,-111.44936
KTUB,1.6,Centerville,UT,B,5.0,40.90217,-111.92856
KUTR,0.82,Taylorsville,UT,B,50.0,40.32994,-112.06994
KVEL,0.92,Vernal,UT,B,5.0,40.49164,-109.52986
KVNU,0.61,Logan,UT,B,10.0,41.67494,-111.93578
KWLO,1.58,Springville,UT,B,1.0,40.20606,-111.67047
KZEZ,1.49,Santa Clara,UT,C,1.0,37.11164,-113.51272
KZNS,1.28,Salt Lake City,UT,B,50.0,40.85189,-111.96939
WABN,1.23,Abingdon,VA,C,1.0,36.73428,-81.97153
WAJL,1.4,South Boston,VA,C,1.0,36.70986,-78.87417
WAMM,0.79,Mount Jackson,VA,D,1.0,38.77094,-78.62114
WAMV,1.42,Amherst,VA,D,2.2,37.53986,-79.05253
WAVA,0.78,Arlington,VA,D,12.0,38.97658,-77.11428
WBLB,1.34,Pulaski,VA,C,1.0,37.06594,-80.78397
WBLT,1.35,Bedford,VA,D,5.0,37.34764,-79.52336
WBRG,1.05,Lynchburg,VA,D,3.8,37.42097,-79.11503
WBTK,1.38,Richmond,VA,B,5.0,37.62125,-77.44858
WBTL,1.32,Ashland,VA,D,1.0,37.74639,-77.49528
WBTM,1.33,Danville,VA,B,5.0,36.60736,-79.43336
WBTX,1.47,Broadway-Timberville,VA,D,5.0,38.62344,-78.81419
WCBX,0.9,Bassett,VA,D,1.1,36.71014,-79.96586
WCGX,1.36,Galax,VA,D,5.0,36.66347,-80.91425
WCHV,1.26,Charlottesville,VA,D,0.8,38.11489,-78.45508
WCPK,1.6,Chesapeake,VA,D,4.2,36.80292,-76.28244
WCVA,1.49,Culpeper,VA,C,0.68,38.48458,-77.98917
WDCJ,1.24,Petersburg,VA,C,1.0,37.23375,-77.37636
WDCT,1.31,Fairfax,VA,B,5.0,38.85233,-77.31553
WDVA,1.25,Danville,VA,B,5.0,36.58153,-79.44225
WDZY,1.29,Colonial Heights,VA,D,25.0,37.25847,-77.39414
WESR,1.33,Onley-Onancock,VA,D,5.0,37.71742,-75.68289
WEVA,0.86,Emporia,VA,D,1.0,36.69903,-77.54831
WFAX,1.22,Falls Church,VA,D,5.0,38.87983,-77.17136
WFIR,0.96,Roanoke,VA,B,10.0,37.30264,-80.04003
WFJX,0.91,Roanoke,VA,D,1.0,37.26847,-79.91253
WFLO,0.87,Farmville,VA,D,1.0,37.32653,-78.38556
WFTR,1.45,Front Royal,VA,C,1.0,38.90872,-78.17667
WFVA,1.23,Fredericksburg,VA,C,1.0,38.28069,-77.43608
WGFC,1.03,Floyd,VA,D,1.0,36.92597,-80.27589
WGH,1.31,Newport News,VA,B,20.0,37.04542,-76.448
WGMN,1.24,Roanoke,VA,C,1.0,37.27014,-79.97031
WGPL,1.35,Portsmouth,VA,B,5.0,36.88347,-76.37244
WGTH,0.54,Richlands,VA,D,1.0,37.08372,-81.78261
WGVY,1.0,Altavista,VA,D,1.0,37.12236,-79.28864
WHAN,1.43,Ashland,VA,D,1.0,37.74625,-77.49525
WHAP,1.34,Hopewell,VA,C,1.0,37.29625,-77.31358
WHBG,1.36,Harrisonburg,VA,D,5.0,38.45122,-78.90781
WHEE,1.37,Martinsville,VA,D,5.0,36.68597,-79.90364
WHEO,1.27,Stuart,VA,D,5.0,36.62375,-80.26367
WHHV,1.4,Hillsville,VA,C,1.0,36.75014,-80.72203
WHNK,1.33,Marion,VA,D,1.0,36.85622,-81.50483
WHNQ,1.14,St. Paul,VA,D,0.25,36.87094,-82.30569
WINA,1.07,Charlottesville,VA,B,5.0,38.08875,-78.50611
WINC,1.4,Winchester,VA,C,1.0,39.124,-78.21194
WJFN,0.82,Chester,VA,B,10.0,37.38181,-77.42747
WJFV,1.65,Portsmouth,VA,B,10.0,36.80292,-76.28244
WJYK,0.98,Chase City,VA,D,1.0,36.80542,-78.44
WJZU,1.25,Franklin,VA,D,1.0,36.68264,-76.92831
WKAV,1.4,Charlottesville,VA,C,1.0,38.11489,-78.45508
WKBA,1.55,Vinton,VA,D,1.0,37.29067,-79.92269
WKBY,1.08,Chatham,VA,D,1.0,36.78181,-79.39114
WKCI,0.97,Waynesboro,VA,B,5.0,38.08681,-78.91142
WKCW,1.42,Warrenton,VA,D,22.0,38.73122,-77.77806
WKCY,1.3,Harrisonburg,VA,D,6.4,38.464,-78.80669
WKDV,1.46,Manassas,VA,B,5.0,38.75011,-77.51333
WKDW,0.9,Staunton,VA,D,2.5,38.17569,-79.06975
WKGM,0.94,Smithfield,VA,B,10.0,36.95458,-76.62967
WKLV,1.44,Blackstone,VA,D,5.0,37.05403,-78.02056
WKNV,0.89,Fairlawn,VA,D,10.0,37.13206,-80.61839
WKTR,0.84,Earlysville,VA,D,8.2,38.26597,-78.41444
WLES,0.59,Bon Air,VA,D,1.0,37.51458,-77.50747
WLLL,0.93,Lynchburg,VA,D,9.0,37.40708,-79.23225
WLOY,0.66,Rural Retreat,VA,D,0.55,36.9215,-81.24261
WLRV,1.38,Lebanon,VA,D,1.0,36.92178,-82.10431
WLSD,1.22,Big Stone Gap,VA,D,1.0,36.84067,-82.73711
WLVA,0.58,Lynchburg,VA,D,0.25,37.42097,-79.11503
WMBG,0.74,Williamsburg,VA,D,0.5,37.28181,-76.79664
WMNA,0.73,Gretna,VA,D,1.0,36.92542,-79.33031
WMPW,0.97,Danville,VA,D,1.0,36.55958,-79.36697
WNIS,0.79,Norfolk,VA,B,5.0,37.07375,-76.29161
WNLR,1.15,Churchville,VA,D,2.5,38.21097,-79.13114
WNRG,0.94,Grundy,VA,D,5.0,37.30233,-82.11764
WNRN,1.59,Richmond,VA,D,5.0,37.50033,-77.45619
WNRV,0.99,Narrows-Pearisburg,VA,D,5.0,37.34428,-80.77647
WNTX,1.35,Fredericksburg,VA,D,1.0,38.31292,-77.43858
WNVA,1.35,Norton,VA,D,5.0,36.94206,-82.59656
WODY,1.16,Fieldale,VA,B,5.0,36.71014,-79.96586
WPAK,1.49,Farmville,VA,C,1.0,37.31319,-78.39444
WPCE,1.4,Portsmouth,VA,C,1.0,36.80292,-76.28244
WPIN,0.81,Dublin,VA,D,4.2,37.13206,-80.61839
WPLI,0.61,Roanoke,VA,B,5.0,37.30319,-80.04225
WPLY,1.39,Lynchburg,VA,D,4.7,37.46458,-79.12225
WPMH,1.27,Newport News,VA,B,1.5,37.03125,-76.36633
WPWC,1.48,Dumfries-Triangle,VA,B,5.0,38.56844,-77.33858
WRAA,1.33,Luray,VA,D,1.0,38.65956,-78.49083
WRAD,1.46,Radford,VA,D,5.0,37.14292,-80.577
WREJ,0.99,Richmond,VA,D,1.0,37.52792,-77.37969
WREL,1.45,Lexington,VA,C,1.0,37.76681,-79.43197
WRJR,0.67,Claremont,VA,D,12.0,37.17486,-76.89664
WRNL,0.91,Richmond,VA,B,5.0,37.61403,-77.51442
WRTZ,1.41,Roanoke,VA,D,5.0,37.27986,-79.99114
WRVA,1.14,Richmond,VA,A,50.0,37.40453,-77.31478
WSBV,1.56,South Boston,VA,D,2.5,36.70986,-78.87417
WSHV,1.37,South Hill,VA,D,4.2,36.74431,-78.16139
WSLK,0.88,Moneta,VA,D,0.9,37.16681,-79.63031
WSVA,0.55,Harrisonburg,VA,B,5.0,38.45122,-78.90781
WSVS,0.8,Crewe,VA,B,10.0,37.19544,-78.16667
WSWV,1.57,Pennington Gap,VA,B,2.3,36.73397,-83.04267
WTAR,0.85,Norfolk,VA,B,50.0,37.06014,-76.69022
WTNT,0.73,Alexandria,VA,D,8.0,38.74539,-77.09914
WTON,1.24,Staunton,VA,C,1.0,38.14181,-79.04225
WTOX,1.48,Bensley,VA,D,1.0,37.50042,-77.45608
WTOY,1.48,Salem,VA,D,5.0,37.27264,-80.08086
WTSD,1.19,Leesburg,VA,B,50.0,39.04122,-77.44472
WTZE,1.47,Tazewell,VA,D,1.0,37.13261,-81.55567
WUKZ,1.01,Marion,VA,D,1.0,36.85622,-81.50483
WULT,1.54,Sandston,VA,D,1.0,37.54431,-77.34608
WURA,0.92,Quantico,VA,B,7.0,38.56817,-77.33858
WVCV,1.34,Orange,VA,C,1.0,38.25403,-78.12056
WVGM,1.32,Lynchburg,VA,D,1.0,37.42708,-79.12364
WVNZ,1.45,Highland Springs,VA,C,0.96,37.54431,-77.34608
WVXX,1.05,Norfolk,VA,B,5.0,36.82903,-76.20689
WWDN,1.58,Danville,VA,D,1.0,36.56764,-79.38031
WWTB,0.98,Bristol,VA,B,5.0,36.60844,-82.15986
WWVT,1.26,Christiansburg,VA,D,5.0,37.15375,-80.507
WXGI,0.95,Richmond,VA,D,3.9,37.51458,-77.50747
WXGM,1.42,Gloucester,VA,D,0.74,37.41014,-76.54744
WXTG,1.49,Hampton,VA,C,0.97,37.03069,-76.37522
WXVA,0.61,Winchester,VA,B,0.38,39.124,-78.21194
WYRV,0.77,Cedar Bluff,VA,D,5.0,37.08483,-81.76844
WYTI,1.57,Rocky Mount,VA,B,2.5,36.97708,-79.89558
WYVE,1.28,Wytheville,VA,D,2.5,36.96622,-81.08119
WZAP,0.69,Bristol,VA,D,10.0,36.63097,-82.15911
WDHP,1.62,Frederiksted,VI,B,10.0,17.72444,-64.88417
WIGT,1.69,Charlotte Amalie,VI,B,0.92,18.31583,-64.88389
WSTA,1.34,Charlotte Amalie,VI,B,1.0,18.33611,-64.95472
WSTX,0.97,Christiansted,VI,B,5.0,17.75639,-64.69389
WVWI,1.0,Charlotte Amalie,VI,B,5.0,18.33639,-64.94472
WBTN,1.37,Bennington,VT,D,1.0,42.90536,-73.20844
WCFR,1.48,Springfield,VT,D,5.0,43.28119,-72.48731
WCLY,1.49,Middlebury,VT,C,0.96,43.99922,-73.15928
WCVR,1.32,Randolph,VT,D,1.0,43.93756,-72.63594
WDEV,0.55,Waterbury,VT,B,5.0,44.35478,-72.7515
WIKE,1.49,Newport,VT,C,1.0,44.93894,-72.22178
WJOY,1.23,Burlington,VT,C,1.0,44.45089,-73.19708
WKAF,1.42,St. Albans,VT,D,1.0,44.83117,-73.08986
WSKI,1.24,Montpelier,VT,C,1.0,44.2445,-72.54594
WSTJ,1.34,St. Johnsbury,VT,C,1.0,44.41839,-71.99536
WSYB,1.38,Rutland,VT,D,5.0,43.59172,-72.99011
WTSA,1.45,Brattleboro,VT,C,1.0,42.87036,-72.55925
WTWN,1.1,Wells River,VT,D,5.0,44.14867,-72.06675
WVMT,0.62,Burlington,VT,B,5.0,44.5345,-73.22042
KALE,0.96,Richland,WA,B,5.0,46.24264,-119.17919
KAPS,0.66,Mount Vernon,WA,B,10.0,48.43844,-122.34544
KARI,0.55,Blaine,WA,B,5.0,48.954,-122.74461
KBAM,1.4,Longview,WA,C,1.0,46.149,-122.97594
KBBO,1.39,Yakima,WA,D,1.4,46.57064,-120.456
KBKW,1.45,Aberdeen,WA,C,1.0,46.94842,-123.82128
KBLE,1.05,Seattle,WA,B,5.0,47.56344,-122.36097
KBMS,1.48,Vancouver,WA,B,1.0,45.6015,-122.71956
KBRC,1.43,Mount Vernon,WA,B,5.0,48.42261,-122.35406
KBRD,0.92,Olympia,WA,D,3.0,47.06203,-122.83153
KBRO,1.48,Bremerton,WA,D,5.0,47.56453,-122.65958
KBSN,1.47,Moses Lake,WA,B,5.0,47.10431,-119.29336
KBUP,1.24,Olympia,WA,C,1.0,47.05758,-122.90208
KCIS,0.63,Edmonds,WA,B,5.0,47.76817,-122.35319
KCLK,1.43,Asotin,WA,B,5.0,46.31628,-117.041
KCLX,1.45,Colfax,WA,C,1.0,46.91378,-117.32547
KCVL,1.24,Colville,WA,C,1.0,48.52072,-117.90886
KDYK,1.02,Union Gap,WA,B,4.0,46.57125,-120.45533
KDYM,1.23,Sunnyside,WA,C,0.7,46.33014,-120.03728
KEDO,1.27,Longview,WA,D,5.0,46.18289,-122.95928
KELA,1.47,Centralia-Chehalis,WA,B,5.0,46.69622,-122.95764
KFLD,0.87,Pasco,WA,B,10.0,46.22792,-119.12667
KGA,1.51,Spokane,WA,B,50.0,47.50211,-117.38631
KGDC,1.32,Walla Walla,WA,D,1.0,46.02347,-118.35581
KGMI,0.79,Bellingham,WA,B,5.0,48.72178,-122.44656
KGNW,0.82,Burien-Seattle,WA,B,50.0,47.43317,-122.46847
KGRG,1.33,Enumclaw,WA,B,0.77,47.21444,-121.973
KHHO,0.85,Tacoma,WA,B,10.0,47.23206,-122.39067
KIRO,0.71,Seattle,WA,A,50.0,47.39844,-122.43458
KIT,1.28,Yakima,WA,B,4.5,46.55783,-120.45183
KITI,1.42,Centralia-Chehalis,WA,B,5.0,46.70206,-122.93403
KIXI,0.88,Mercer Island/Seattl,WA,B,50.0,47.58289,-122.18233
KJOX,1.34,Kennewick,WA,C,1.0,46.22153,-119.18722
KJR,0.95,Seattle,WA,B,50.0,47.43317,-122.46847
KJRB,0.79,Spokane,WA,D,4.4,47.50211,-117.38631
KKDZ,1.25,Seattle,WA,B,5.0,47.56344,-122.36097
KKMO,1.36,Tacoma,WA,B,5.0,47.30511,-122.44372
KKNW,1.15,Seattle,WA,B,10.0,47.5865,-122.18733
KKOL,1.3,Seattle,WA,B,35.0,47.65508,-122.51958
KKOV,1.55,Vancouver,WA,B,50.0,45.64622,-122.51536
KKRT,0.9,Wenatchee,WA,D,1.0,47.46208,-120.35897
KKXA,1.52,Snohomish,WA,B,50.0,47.87539,-122.07903
KLAY,1.18,Lakewood,WA,B,5.0,47.14983,-122.41178
KLCK,1.4,Goldendale,WA,C,1.0,45.82344,-120.83894
KLDY,1.28,Lacey,WA,B,1.0,47.06203,-122.83153
KLFE,1.59,Seattle,WA,B,20.0,47.65508,-122.51958
KLOG,1.49,Kelso,WA,C,1.0,46.1165,-122.8865
KMAS,1.03,Shelton,WA,B,10.0,47.22119,-123.08069
KMAX,0.84,Colfax,WA,B,10.0,46.91378,-117.32547
KMIA,1.21,Auburn-Federal Way,WA,B,27.5,47.30539,-122.24928
KMTT,0.91,Vancouver,WA,B,3.3,45.55817,-122.48369
KNTS,1.68,Seattle,WA,B,10.0,47.65536,-122.51931
KNWN,1.0,Seattle,WA,A,50.0,47.46344,-122.44208
KOMW,0.68,Omak,WA,D,5.0,48.39431,-119.5345
KONA,0.61,Kennewick-Richland-Pasco,WA,B,5.0,46.17394,-119.06783
KONP,1.45,Port Angeles,WA,C,1.0,48.09842,-123.40686
KOZI,1.23,Chelan,WA,C,1.0,47.84986,-120.00675
KPQ,0.56,Wenatchee,WA,B,5.0,47.45319,-120.32981
KPTR,1.09,Seattle,WA,B,50.0,47.39372,-122.42486
KPUG,1.17,Bellingham,WA,B,10.0,48.77594,-122.44044
KQNT,0.59,Spokane,WA,B,5.0,47.61517,-117.25019
KQQQ,1.15,Pullman,WA,D,11.0,46.72656,-117.20739
KRIZ,1.42,Renton,WA,B,1.0,47.44011,-122.20372
KRKO,1.38,Everett,WA,B,50.0,47.87539,-122.07958
KRPA,1.11,Oak Harbor,WA,B,9.0,48.28178,-122.70822
KRPI,1.55,Ferndale,WA,B,50.0,48.84289,-122.60267
KRSC,1.4,Othello,WA,C,1.0,46.82542,-119.18806
KSBN,1.23,Spokane,WA,C,1.0,47.65822,-117.41994
KSPO,1.05,Dishman,WA,B,25.0,47.59933,-117.37825
KSUH,1.45,Puyallup,WA,C,1.0,47.17789,-122.27456
KTBI,0.81,Ephrata,WA,D,50.0,47.35597,-119.48336
KTCR,0.98,Selah,WA,B,5.0,46.64014,-120.59783
KTEL,1.49,Walla Walla,WA,C,1.0,46.02347,-118.35581
KTRW,0.63,Opportunity,WA,D,0.62,47.60828,-117.37336
KTTH,0.77,Seattle,WA,B,50.0,47.39372,-122.42486
KTTO,0.97,Spokane,WA,B,5.3,47.616,-117.36633
KUJ,1.42,Walla Walla,WA,B,5.0,46.06708,-118.40247
KULE,0.73,Ephrata,WA,D,1.0,47.31681,-119.56392
KUOW,1.34,Tumwater,WA,C,1.0,47.00675,-122.91986
KUTI,0.68,Lacey,WA,D,0.25,47.06175,-122.83014
KVAN,1.56,Burbank,WA,B,10.0,46.16958,-119.02667
KVI,0.57,Seattle,WA,B,5.0,47.42178,-122.43014
KVRI,1.6,Blaine,WA,B,50.0,48.954,-122.74461
KWIQ,1.02,Moses Lake North,WA,B,2.0,47.16319,-119.36197
KWLE,1.34,Anacortes,WA,C,1.0,48.49539,-122.60544
KWNC,1.37,Quincy,WA,D,1.0,47.29153,-119.85394
KWOK,1.49,Aberdeen,WA,C,1.0,46.95814,-123.811
KWSU,1.25,Pullman,WA,B,5.0,46.69628,-117.24656
KWYZ,1.23,Everett,WA,C,1.0,47.96814,-122.17458
KXLE,1.24,Ellensburg,WA,C,1.0,47.00236,-120.52644
KXLX,0.7,Airway Heights,WA,B,10.0,47.60828,-117.37336
KXLY,0.92,Spokane,WA,B,25.0,47.60828,-117.37336
KXPA,1.54,Bellevue,WA,B,5.0,47.59108,-122.18428
KXRO,1.32,Aberdeen,WA,B,5.0,46.95731,-123.81072
KYAK,0.93,Yakima,WA,D,10.0,46.61319,-120.48367
KYIZ,1.62,Renton,WA,B,10.0,47.44094,-122.204
KYNR,1.49,Toppenish,WA,C,1.0,46.37569,-120.32283
KYOZ,1.33,Spokane,WA,D,5.0,47.61572,-117.36606
KYSP,1.34,Wenatchee,WA,C,1.0,47.39708,-120.27481
KZFS,1.28,Spokane,WA,D,5.0,47.60739,-117.36217
